week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
33rd week,West Bengal,Burdwan,Acute Diarrhoeal Disease,97,1,30,7,2010,23.2495714,87.8681751,0.508871035,5,
33rd week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,34,4,10,8,2010,26.4733048,88.67886686,0.487801882,21,298.4666666
33rd week,Telangana,Medak,Acute Diarrhoeal Disease,31,,28,7,2010,17.9375095,78.21174499,0.896746087,,
33rd week,Bihar,Munger,Malaria,54,,12,7,2010,25.22081165,86.51720367,0.978072505,,310.58
33rd week,Madhya Pradesh,Betul,Acute Diarrhoeal Disease,98,,3,8,2010,21.8796162,77.87568125,1.833318382,8,296.82
33rd week,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,7,1,22,7,2010,25.6035084,83.50745405,0.495204274,4,
34th week,Assam,Kamrup,Acute Diarrhoeal Disease,70,,14,8,2010,26.12755515,91.29987148,0.493337541,8,302.44
34th week,Gujarat,Surat,Acute Diarrhoeal Disease,24,,15,8,2010,21.19177615,72.95441578,0.574373828,10,291.72
34th week,Gujarat,Vadodara,Dengue,35,,13,8,2010,22.2973142,73.1942567,1.547957471,,287.78
34th week,Haryana,Yamunanagar,Acute Diarrhoeal Disease,90,,16,8,2010,30.2112003,77.28638972,0.618798307,9,302.27
34th week,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,8,1,17,8,2010,25.37524125,77.82811933,0.781133235,9,299.41
34th week,Punjab,Jalandhar,Acute Diarrhoeal Disease,14,,17,8,2010,31.29201065,75.56805772,0.851923766,15,298.31
34th week,Punjab,Fatehgarh Sahib,Acute Diarrhoeal Disease,50,,18,8,2010,30.6466737,76.3887563,0.615075847,17,301.62
34th week,Telangana,Warangal,Acute Diarrhoeal Disease,50,,11,8,2010,17.9820644,79.5970954,0.750131686,9,305.7933334
34th week,Arunachal Pradesh,Lower Subansiri,Malaria,24,,2,8,2010,27.8,93.6,1.018872718,28,286.375
34th week,Madhya Pradesh,Hoshangabad,Malaria,108,,4,8,2010,22.6001502,77.92664521,2.656472612,,299.18
34th week,Rajasthan,Tonk,Acute Diarrhoeal Disease,55,,9,8,2010,26.12214725,75.66375374,0.356582535,9,303.94
34th week,Tamil Nadu,Villupuram,Dengue,158,,10,8,2010,11.9415377,79.4861469,0.243232365,11,306.365
34th week,Uttar Pradesh,Farrukhabad,Acute Diarrhoeal Disease,12,,27,7,2010,27.43719385,79.48912947,0.844504495,,303.28
34th week,Uttar Pradesh,Allahabad,Acute Diarrhoeal Disease,8,1,30,7,2010,25.4381302,81.8338005,0.972263021,5,
34th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,17,,2,7,2010,14.4752936,78.8216861,0.20702815,9,308.4
34th week,Gujarat,Kutch,Chikungunya,349,,6,8,2010,23.583333,70,0.830036887,5,294.44
34th week,Maharashtra,Parbhani,Acute Diarrhoeal Disease,33,,1,8,2010,19.29031365,76.60290343,0.971252474,3,
34th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,66,4,8,8,2010,26.4733048,88.67886686,0.652514226,21,298.02
34th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,37,,4,7,2010,24,87.583333,1.118796396,,
35th week,Telangana,Adilabad,Acute Diarrhoeal Disease,17,,18,8,2010,19.5,78.5,0.728367214,5,
35th week,Telangana,Warangal,Acute Diarrhoeal Disease,25,,20,8,2010,17.9820644,79.5970954,0.9176228,,302.2
35th week,Gujarat,Tapi (Surat),Acute Diarrhoeal Disease,10,,16,8,2010,21.1060413,72.7008247,0.341785869,8,299.31
35th week,Odisha,Koraput,Acute Diarrhoeal Disease,10,2,19,8,2010,18.7232023,82.60811828,0.556010111,13,300.86
35th week,Punjab,Jalandhar,Cholera,167,,17,8,2010,31.29201065,75.56805772,0.851923766,15,298.31
35th week,Rajasthan,Bhilwara,Acute Diarrhoeal Disease,84,,18,8,2010,25.48877345,74.69961284,0.872586577,11,304.02
35th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,18,,19,8,2010,24.1745993,88.2721335,0.651550513,9,298.1
35th week,Assam,Dibrugarh,Acute Diarrhoeal Disease,12,1,13,8,2010,27.4844597,94.9019447,0.485282387,,300.14
35th week,Tamil Nadu,Pudukkottai,Chikungunya,41,,14,8,2010,10.5,78.833333,0.214338587,7,310.75
35th week,Uttar Pradesh,Varanasi,Acute Diarrhoeal Disease,17,,27,7,2010,25.3356491,83.0076292,0.921929662,,
36th week,Bihar,Patna,Acute Diarrhoeal Disease,15,1,28,8,2010,25.6093239,85.1235252,1.257206497,,299.67
36th week,Himachal Pradesh,Shimla,Acute Diarrhoeal Disease,37,,24,8,2010,31.1041526,77.1709729,1.342600571,26,262.75
36th week,Jammu and Kashmir,Doda,Acute Diarrhoeal Disease,1388,1,22,8,2010,33.1449112,75.5473969,0.603859698,24,290.9133334
36th week,Karnataka,Uttara Kannada,Acute Diarrhoeal Disease,10,,24,8,2010,14.72447415,74.64223734,1.211412844,9,298.06
36th week,Karnataka,Belgaum,Acute Diarrhoeal Disease,10,,26,8,2010,15.8572666,74.5069343,0.911488551,5,
36th week,Punjab,Ludhiana,Acute Diarrhoeal Disease,94,6,26,8,2010,30.9090157,75.851601,0.802375375,20,296.3466666
36th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,51,,26,8,2010,11.7564329,79.7634644,2.003332569,12,
36th week,Uttar Pradesh,Pratapgarh,Acute Diarrhoeal Disease,9,3,25,8,2010,25.75,81.75,1.329514999,11,
36th week,Uttarakhand,Nainital,Dengue,3,,28,8,2010,29.29478295,79.41548094,1.53304402,,287.34
36th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,32,,24,8,2010,24,87.583333,0.528960751,6,
36th week,Gujarat,Ahmedabad,Cholera,4,,20,8,2010,23.0216238,72.5797068,0.193025833,,303.42
36th week,Gujarat,Junagarh,Acute Diarrhoeal Disease,42,,21,8,2010,21.25,70.333333,0.32285359,,303.32
36th week,Karnataka,Kodagu,Chikungunya,22,,19,8,2010,12.38217745,75.66531992,2.301587439,7,296.4
36th week,Rajasthan,Jaipur,Acute Diarrhoeal Disease,190,,15,8,2010,26.9154576,75.8189817,0.436249985,9,305.94
36th week,Uttar Pradesh,Hardoi,Acute Diarrhoeal Disease,10,,16,8,2010,27.33857665,80.09752646,0.760329088,6,306.4
36th week,Uttar Pradesh,Bareilly,Acute Diarrhoeal Disease,19,3,1,8,2010,28.416667,79.383333,1.363365482,6,
36th week,Rajasthan,Udaipur,Cholera,90,3,18,8,2010,24.578721,73.6862571,1.34947865,17,301.81
36th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,88,,19,8,2010,24.1745993,88.2721335,0.651550513,9,298.1
37th week,Gujarat,Navsari,Acute Diarrhoeal Disease,75,,4,9,2010,20.952407,72.9323831,1.693848304,5,291.94
37th week,Madhya Pradesh,Guna,Malaria,97,,1,9,2010,24.5,77.5,0.607685641,12,300.8133334
37th week,Madhya Pradesh,Panna,Acute Diarrhoeal Disease,20,1,3,9,2010,24.5,80.25,0.812865054,21,301.705
37th week,Madhya Pradesh,Rajgarh,Acute Diarrhoeal Disease,216,,31,8,2010,23.87167135,76.7748902,0.942143181,10,301.36
37th week,Jammu and Kashmir,Budgam,Cholera,2229,3,16,8,2010,33.9099319,74.62914426,0.707178329,11,293.76
37th week,Madhya Pradesh,Shahdol,Acute Diarrhoeal Disease,9,3,23,8,2010,23.3002343,81.364771,0.776848882,17,
37th week,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,52,2,27,8,2010,25.37524125,77.82811933,0.458832652,14,
37th week,Odisha,Rayagada,Cholera,784,39,6,8,2010,19.17209585,83.33503085,1.778999966,15,
37th week,Gujarat,Anand,Acute Diarrhoeal Disease,74,,25,8,2010,22.5584995,72.9625629,0.244267953,8,302.8
38th week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,27,,12,9,2010,18.1120819,83.40521962,0.48708986,12,301.32
38th week,Telangana,Warangal,Acute Diarrhoeal Disease,51,,6,9,2010,17.9820644,79.5970954,1.656995705,,298.96
38th week,Bihar,Munger,Dengue,72,,13,9,2010,25.22081165,86.51720367,0.811263473,,287.9666666
38th week,Gujarat,Junagadh,Acute Diarrhoeal Disease,15,,10,9,2010,21.5174104,70.4642754,0.663403539,5,301.84
38th week,Haryana,Karnal,Acute Diarrhoeal Disease,39,2,14,9,2010,29.6803266,76.9896254,2.594754971,,299
38th week,Kerala,Wayanad,Acute Diarrhoeal Disease,13,,7,9,2010,11.715219,76.12690295,0.252264853,9,297.64
38th week,Maharashtra,Dhule,Acute Diarrhoeal Disease,20,1,12,9,2010,21.13170235,74.48990147,0.749932775,12,302.08
38th week,Maharashtra,Thane,Acute Diarrhoeal Disease,41,1,11,9,2010,19.1943294,72.9701779,1.1658761,17,296.98
38th week,Rajasthan,Udaipur,Malaria,21,,8,9,2010,24.578721,73.6862571,0.612010376,7,301.16
38th week,West Bengal,South 24 Parganas,Acute Diarrhoeal Disease,78,,11,9,2010,22.5760669,88.42006758,0.587702888,14,299.236
38th week,Maharashtra,Thane,Acute Diarrhoeal Disease,25,,4,7,2010,19.1943294,72.9701779,0.986872475,,304.58
38th week,Rajasthan,Dholpur,Malaria,79,3,26,8,2010,26.7010642,77.896749,0.651207797,10,287.9333334
38th week,Uttar Pradesh,Ghaziabad,Acute Diarrhoeal Disease,18,,27,8,2010,28.6711527,77.4120356,0.855948554,8,301.74
38th week,Uttar Pradesh,Gonda,Acute Diarrhoeal Disease,21,2,22,8,2010,27.1096669,81.91832912,1.205974333,7,
38th week,West Bengal,Nadia,Chikungunya,800,,25,8,2010,23.48454125,88.55676307,0.352269519,7,300.22
38th week,West Bengal,Paschim Medinipur,Dengue,7,,30,8,2010,22.3599134,87.41331448,0.436700441,11,303.68
38th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,33,,7,9,2010,24,87.583333,0.3475,14,301.56
39th week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,11,,14,9,2010,18.1120819,83.40521962,0.379534841,,296.62
39th week,Assam,Sonitpur,Acute Diarrhoeal Disease,232,6,14,9,2010,26.76777075,92.70140886,0.924282346,,299.42
39th week,Bihar,Araria,Acute Diarrhoeal Disease,18,,17,9,2010,26.26498795,87.37162648,1.120859326,15,300.82
39th week,Gujarat,Surat,Acute Diarrhoeal Disease,20,,12,9,2010,21.19177615,72.95441578,1.20702249,8,298.2
39th week,Karnataka,Koppal,Acute Diarrhoeal Disease,10,,15,9,2010,15.3484144,76.1547421,0.106953595,6,301.43
39th week,Madhya Pradesh,Vidisha,Acute Diarrhoeal Disease,9,1,14,9,2010,23.5225788,77.8148001,0.242051213,,297.85
39th week,Madhya Pradesh,Rewa,Acute Diarrhoeal Disease,39,,11,9,2010,24.756718,81.65493469,0.442488651,13,302.24
39th week,Tamil Nadu,Tiruvannamalai,Chikungunya,25,,15,9,2010,12.22721295,79.07015555,0.517062012,9,310.88
39th week,Tamil Nadu,Coimbatore (Tiruppur),Acute Diarrhoeal Disease,34,,15,9,2010,11.1147893,77.3475668,0.226033863,4,313.73
39th week,Tamil Nadu,Salem,Chikungunya,35,,13,9,2010,11.0600516,77.0679581,0.420137045,,308.24
39th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,33,1,18,9,2010,26.4733048,88.67886686,2.045599452,18,289.685
39th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,84,,17,9,2010,22.642931,88.8930579,0.818577494,11,
39th week,West Bengal,Nadia,Acute Diarrhoeal Disease,104,,17,9,2010,23.48454125,88.55676307,1.163606182,8,296.38
39th week,Assam,Dibrugarh,Cholera,10,,10,9,2010,27.4844597,94.9019447,1.132057663,13,294.94
39th week,Chandigarh,Chandigarh,Dengue,8,,4,9,2010,30.72984395,76.78414567,0.604256423,18,301.505
39th week,Karnataka,Dharwad,Acute Diarrhoeal Disease,26,,25,8,2010,15.4540505,75.0066516,0.730853841,4,302.02
39th week,Karnataka,Belgaum,Cholera,19,,6,9,2010,15.8572666,74.5069343,0.492026547,,298.08
39th week,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,7,2,9,9,2010,17.2826079,73.4569787,2.05795466,15,299.2
39th week,Tamil Nadu,Salem,Dengue,18,,9,9,2010,11.0600516,77.0679581,0.172338014,7,
39th week,West Bengal,Nadia,Dengue,102,,1,9,2010,23.48454125,88.55676307,0.266404061,11,301.86
39th week,Gujarat,Navsari,Acute Diarrhoeal Disease,89,,4,9,2010,20.952407,72.9323831,1.693848304,5,291.94
39th week,Haryana,Karnal,Acute Diarrhoeal Disease,179,2,14,9,2010,29.6803266,76.9896254,2.594754971,,299
39th week,West Bengal,Nadia,Chikungunya,931,,25,8,2010,23.48454125,88.55676307,0.352269519,7,300.22
39th week,West Bengal,Paschim Medinipur,Dengue,7,1,30,8,2010,22.3599134,87.41331448,0.436700441,11,303.68
40th week,Gujarat,Sabarkantha,Chikungunya,11,,26,9,2010,24.0294885,73.0459884,0.00813693,23,302.27
40th week,Assam,Lakhimpur,Acute Diarrhoeal Disease,10,,22,9,2010,27.0827158,93.9978423,1.010860409,,301.06
40th week,Gujarat,Rajkot,Acute Diarrhoeal Disease,218,,19,9,2010,22.3053263,70.8028377,0.135444208,12,302.105
40th week,West Bengal,Hooghly,Acute Diarrhoeal Disease,27,,24,9,2010,22.9052114,88.3760639,0.77499738,18,298.8333334
40th week,Karnataka,Belgaum,Chikungunya,25,,30,8,2010,15.8572666,74.5069343,0.616042564,11,294.62
40th week,Karnataka,Bidar,Acute Diarrhoeal Disease,12,,28,8,2010,18.083333,77.333333,0.928608208,,301.46
40th week,Karnataka,Chitradurga,Acute Diarrhoeal Disease,18,,1,9,2010,14.2266443,76.4005122,0.262083709,7,301.84
40th week,Karnataka,Gulbarga,Acute Diarrhoeal Disease,51,2,3,9,2010,17.166667,77.083333,0.597036937,5,301.54
40th week,Madhya Pradesh,Indore,Cholera,2,,21,9,2010,22.7665444,75.9006944,0.157256591,,300.145
40th week,Rajasthan,Bikaner,Malaria,587,1,21,8,2010,28.0159286,73.3171367,0.366397506,,313.3733334
40th week,Rajasthan,Jaisalmer,Malaria,620,,17,9,2010,27.02801615,70.77850562,0.477563214,8,309.81
40th week,Tamil Nadu,Ramanathapuram,Chikungunya,18,,17,9,2010,9.3895523,78.85907072,,6,312.59
40th week,Uttarakhand,Dehradun,Dengue,19,,13,9,2010,30.3255646,78.0436813,2.604377781,,283.424
40th week,Uttar Pradesh,Bareilly,Acute Diarrhoeal Disease,50,1,26,8,2010,28.416667,79.383333,1.441196299,7,
40th week,Uttar Pradesh,Unnao,Acute Diarrhoeal Disease,63,,26,8,2010,26.57550365,80.61376178,1.685035722,9,302.24
40th week,Uttar Pradesh,Gonda,Acute Diarrhoeal Disease,12,,1,9,2010,27.1096669,81.91832912,0.484293932,6,302.03
40th week,Uttar Pradesh,Pratapgarh,Acute Diarrhoeal Disease,40,,11,9,2010,25.75,81.75,0.350765003,13,301.4066666
40th week,Chandigarh,Chandigarh,Dengue,10,,4,9,2010,30.72984395,76.78414567,0.604256423,18,301.505
40th week,Haryana,Karnal,Acute Diarrhoeal Disease,242,2,14,9,2010,29.6803266,76.9896254,2.594754971,,299
40th week,Uttarakhand,Nainital,Dengue,508,,13,9,2010,29.29478295,79.41548094,0.819144181,,298.5133334
40th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,101,,17,9,2010,22.642931,88.8930579,0.818577494,11,
40th week,West Bengal,Nadia,Dengue,24,,21,9,2010,23.48454125,88.55676307,1.052907316,,300.34
40th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,41,1,18,9,2010,26.4733048,88.67886686,2.045599452,18,289.685
41st week,Gujarat,Rajkot,Acute Diarrhoeal Disease,42,,1,10,2010,22.3053263,70.8028377,0.24953461,13,307.36
41st week,Madhya Pradesh,Khargone,Malaria,50,,4,10,2010,21.825599,75.614182,0.041672886,17,305.028
41st week,West Bengal,Bankura,Acute Diarrhoeal Disease,10,,4,10,2010,23.13195425,87.2073972,0.041288904,14,303.48
41st week,Andhra Pradesh,Nellore,Acute Diarrhoeal Disease,27,1,24,9,2010,13.4923257,79.202539,0.095898971,16,303.94
41st week,Assam,Sonitpur,Acute Diarrhoeal Disease,20,,27,9,2010,26.76777075,92.70140886,0.747364135,24,300.3466666
41st week,Assam,Kamrup,Acute Diarrhoeal Disease,21,,21,9,2010,26.12755515,91.29987148,2.363425784,,300.6
41st week,Assam,Sibsagar,Acute Diarrhoeal Disease,180,,22,9,2010,26.96388985,94.58213345,1.527125002,,299.48
41st week,Gujarat,Bharuch,Cholera,2,,24,9,2010,21.75,73,0.082357274,22,300.784
41st week,Gujarat,Kheda,Acute Diarrhoeal Disease,8,2,26,9,2010,22.75,72.833333,0.020427351,14,303.62
41st week,Maharashtra,Solapur,Malaria,21,,30,9,2010,17.84990665,75.27632027,0.414222839,,303.9266666
41st week,Rajasthan,Barmer,Malaria,63,,11,9,2010,25.5819034,71.61966243,0.804193458,5,310.6533334
41st week,Uttarakhand,Nainital,Dengue,135,,13,9,2010,29.29478295,79.41548094,0.819144181,,298.5133334
41st week,Chandigarh,Chandigarh,Dengue,12,,4,9,2010,30.72984395,76.78414567,0.604256423,18,301.505
41st week,Rajasthan,Jaisalmer,Malaria,951,,17,9,2010,27.02801615,70.77850562,0.477563214,8,309.81
41st week,West Bengal,Nadia,Chikungunya,993,,25,8,2010,23.48454125,88.55676307,0.352269519,7,300.22
41st week,West Bengal,Nadia,Dengue,131,,1,9,2010,23.48454125,88.55676307,0.266404061,11,301.86
41st week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,46,1,18,9,2010,26.4733048,88.67886686,2.045599452,18,289.685
41st week,West Bengal,Hooghly,Acute Diarrhoeal Disease,32,,24,9,2010,22.9052114,88.3760639,0.77499738,18,298.8333334
42nd week,Gujarat,Junagadh,Acute Diarrhoeal Disease,60,,8,10,2010,21.5174104,70.4642754,0.000109726,,307.756
42nd week,Karnataka,Tumkur,Acute Diarrhoeal Disease,50,,8,10,2010,13.3400771,77.1006208,0.569081084,,301.41
42nd week,Madhya Pradesh,Khandwa,Malaria,22,,9,10,2010,21.9778642,76.56882823,0.006354046,11,308.59
42nd week,Telangana,Medak,Acute Diarrhoeal Disease,10,,5,10,2010,17.9375095,78.21174499,0.220051256,12,301.07
42nd week,Karnataka,Dharwad,Acute Diarrhoeal Disease,15,,29,9,2010,15.4540505,75.0066516,0.719411669,,305.78
42nd week,Maharashtra,Raigad,Acute Diarrhoeal Disease,12,,7,10,2010,18.4928092,73.13807095,0.723531365,,300.804
42nd week,Maharashtra,Nagpur,Acute Diarrhoeal Disease,115,,10,3,2010,21.1498134,79.0820556,2.37E-05,4,314.42
42nd week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,14,,5,10,2010,11.7564329,79.7634644,0.606078902,9,304.35
42nd week,Uttar Pradesh,Ghaziabad,Acute Diarrhoeal Disease,11,,29,9,2010,28.6711527,77.4120356,0.031799269,,301.3833334
42nd week,Chandigarh,Chandigarh,Dengue,24,,4,9,2010,30.72984395,76.78414567,0.604256423,18,301.505
42nd week,Madhya Pradesh,Khargone,Malaria,55,,5,10,2010,21.825599,75.614182,0.03411085,17,306.38
43rd week,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dengue,4,,13,10,2010,20.2712521,73.0014588,0.073944948,23,301.0866666
43rd week,Gujarat,Amreli,Acute Diarrhoeal Disease,12,,14,10,2010,20.866667,70.75,0.19707333,19,302.805
43rd week,Gujarat,Junagadh,Acute Diarrhoeal Disease,142,,12,10,2010,21.5174104,70.4642754,0.043196376,17,306.364
43rd week,Gujarat,Narmada,Cholera,39,1,15,10,2010,21.8678464,73.5025585,0.098255287,,306.78
43rd week,Jharkhand,East Singhbhum,Dengue,14,,18,1,2010,22.8092139,86.2091549,0.007247663,4,297.12
43rd week,Maharashtra,Dhule,Malaria,53,1,9,10,2010,21.13170235,74.48990147,0.021041139,11,308.144
43rd week,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,27,,7,10,2010,17.7222517,83.32670984,0.700319589,,302.19
43rd week,Assam,Dibrugarh,Dengue,3,,22,9,2010,27.4844597,94.9019447,0.878768672,,297.58
43rd week,Rajasthan,Dholpur,Dengue,3,,8,9,2010,26.7010642,77.896749,0.90648663,10,302.58
43rd week,Uttar Pradesh,Budaun,Dengue,7,1,12,9,2010,28.06831165,79.04607312,0.96232785,8,299.74
43rd week,Tamil Nadu,Tiruvannamalai,Chikungunya,19,,14,10,2010,12.22721295,79.07015555,0.183896027,12,303.4066666
43rd week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,48,,8,10,2010,26.4733048,88.67886686,0.205550143,,299.29
44th week,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,56,,21,10,2010,17.7222517,83.32670984,0.956079318,13,300.67
44th week,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,22,,26,10,2010,15.6589741,79.47164373,0.288185725,7,301.48
44th week,Assam,Sibsagar,Cholera,13,1,22,10,2010,26.96388985,94.58213345,0.304294451,27,300.5466666
44th week,Gujarat,Rajkot,Acute Diarrhoeal Disease,52,,22,10,2010,22.3053263,70.8028377,0.004879984,11,309.2
44th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,76,,18,10,2010,20.0112475,73.7902364,0.299518558,9,301.425
44th week,Maharashtra,Thane,Acute Diarrhoeal Disease,38,,22,10,2010,19.1943294,72.9701779,0.810866035,14,299.1533334
44th week,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,35,,22,10,2010,12.22721295,79.07015555,0.161939569,13,304.912
44th week,West Bengal,Hooghly,Acute Diarrhoeal Disease,100,,24,10,2010,22.9052114,88.3760639,0.182543857,,302.585
44th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,22,,24,10,2010,26.4733048,88.67886686,0.065494411,,301.16
44th week,Karnataka,Bangalore,Acute Diarrhoeal Disease,16,,17,10,2010,12.9767936,77.590082,0.147900972,11,299.84
44th week,Karnataka,Ballari,Malaria,631,19,17,10,2010,15.2485413,76.8323648,0.056940648,12,301.744
44th week,Assam,Sonitpur,Cholera,180,17,3,10,2010,26.76777075,92.70140886,0.177921648,31,299.96
44th week,Jharkhand,East Singhbhum,Dengue,35,,18,10,2010,22.8092139,86.2091549,0.329156427,14,303.2666666
44th week,Haryana,Gurgaon,Dengue,586,12,19,7,2010,28.42826235,77.00270015,0.12262613,,310.42
44th week,Rajasthan,Dholpur,Dengue,12,,8,9,2010,26.7010642,77.896749,0.90648663,10,302.58
45th week,Telangana,Warangal,Acute Diarrhoeal Disease,13,,25,10,2010,17.9820644,79.5970954,0.684105454,14,301.07
45th week,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,20,,2,11,2010,17.7222517,83.32670984,2.694219773,11,299.53
45th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,37,2,29,10,2010,11.7564329,79.7634644,0.439138661,8,304.67
45th week,Assam,Sonitpur,Cholera,887,22,3,10,2010,26.76777075,92.70140886,0.177921648,31,299.96
45th week,Assam,Sibsagar,Cholera,32,1,22,10,2010,26.96388985,94.58213345,0.304294451,27,300.5466666
45th week,Chandigarh,Chandigarh,Dengue,24,,4,9,2010,30.72984395,76.78414567,0.604256423,18,301.505
45th week,Madhya Pradesh,Khandwa,Malaria,30,,9,10,2010,21.9778642,76.56882823,0.006354046,11,308.59
45th week,Tamil Nadu,Villupuram,Dengue,68,,25,10,2010,11.9415377,79.4861469,0.17455686,8,306.4733334
45th week,West Bengal,Nadia,Chikungunya/ Dengue,301,,21,10,2010,23.48454125,88.55676307,0.22772465,14,301.3033334
45th week,West Bengal,Jalpaiguri,Cholera,24,,24,10,2010,26.4733048,88.67886686,0.065494411,,301.16
46th week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,54,,6,11,2010,18.1120819,83.40521962,2.384673955,11,300.33
46th week,Gujarat,Amreli,Acute Diarrhoeal Disease,35,,7,11,2010,20.866667,70.75,9.44E-05,12,307.6433334
46th week,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,8,1,10,11,2010,21.825599,75.614182,0.013234851,9,305.036
46th week,Maharashtra,Kolhapur,Acute Diarrhoeal Disease,35,,5,11,2010,16.7028412,74.2405329,0.172038708,8,303.32
46th week,Maharashtra,Beed,Chikungunya,168,,25,10,2010,18.9918442,75.909784,0.43510058,14,302.56
46th week,Bihar,Munger,Malaria,56,,1,11,2010,25.22081165,86.51720367,0.000204678,,304.092
46th week,Jharkhand,East Singhbhum,Dengue,22,,4,11,2010,22.8092139,86.2091549,0.087667399,11,301.94
46th week,West Bengal,North 24 Parganas,Dengue,279,,30,10,2010,22.642931,88.8930579,0.010665069,17,301.445
47th week,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,12,,13,11,2010,13.1601048,79.15555062,0.98322046,13,298.865
